,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,lamellar_period,interaction_parameter
0,-0.3415625621531869,-2.1496985403248483,-0.6490629595042703,0.039722214273910206,1.078184221674065,-0.21804122513283358,-0.0996552962633807,0.5277983802552368,-0.4165258422717546,-0.49601555705452705,0.1068703168883656,-0.32179635546439617,-0.8823360097181895,-0.2852724726430206,-0.1037919530772523,-0.07724512748753608,14.7265107173,3.5
1,-2.012671834480734,1.635740662523137,0.02939832093275489,-0.5316656595179577,-0.9978124912140814,-1.2051971920675855,-0.8489767563448584,-0.9092882140821493,1.2999735168551463,0.16114851235218716,-0.5568017945204683,-0.27959972903615743,0.16336500070661708,-0.46781723433206657,-0.05381205907464341,-0.00040126714910297917,14.7560962264,3.5
2,-1.3997245313557813,0.46006067085173946,1.2548584659637174,-0.6304225869680031,-1.5562038284089006,0.42447647541209793,0.7755529148280106,-0.6950784888022731,-0.4504149257024476,-0.4963898362293292,0.4738086202251291,0.2802231518160143,0.4610543652735276,0.011460663522503906,-0.1959512576930128,0.04028504508243593,15.5023995356,3.5
3,-1.3132950061348343,-0.6127632499498257,-0.9203363350652111,-2.2777640835771047,-0.19545843414205694,-0.3086915038074803,-0.2849684801635091,0.9030660319198269,9.00506919194681e-05,0.5616586801515617,0.006088862192206313,-0.16228203819475598,0.30436629320858566,0.24117793558487094,0.19961245420184337,0.059252539573882025,14.944565635,3.5
4,-0.4899344826239874,-1.4267750358307831,-0.16143616651178788,-1.0378991111064808,0.18016482179225593,0.01788398314150817,-0.4988771810139689,-0.3423791300570984,0.7483182492664008,1.1356227486659287,-0.2473275494858668,-0.1843042077307707,0.38961277837057395,0.2455390604297575,0.258279110868488,0.39896265740125675,14.5867960517,3.5
5,-2.277170090093039,0.6560896668159069,1.3794990767525463,-0.22173045971279295,-0.4586936128506727,-1.0686669250008993,-0.10345525224373192,0.08202912775626513,-0.29211898041280915,-0.07440429815463301,-0.35232742603737144,-0.033562294157698284,0.5687464602693351,0.12644971780642728,0.14203042480483583,-0.20967554830050317,14.6970798017,3.5
6,-2.3640576845785,0.6775790975666715,-0.17813293321001442,0.6028511099290793,0.9304509390191744,-1.0603722777525864,0.15002151203849112,0.35351362317338786,-0.7379717812673134,0.09756060629172054,-0.028118697452203793,0.227463993131131,0.10825906653470836,-0.3968333773631119,-0.2446854089969978,0.0927468439323793,14.5825998264,3.5
7,-1.6520910650034386,-1.8678741864133313,0.01608757569712862,-0.8621816721556825,-0.8473346085217635,-1.4773280832281233,-0.4381087258024881,-0.9583373545647781,0.2430959851582147,-0.3715427401741103,0.2036007327789621,-0.23198448270888083,0.278017359511373,-0.09034499791794635,-0.17221638797844374,-0.2495776860826007,14.6085979242,3.5
8,-0.8234288783356892,0.5706754330070506,0.6938569324429982,-1.268269153047035,0.7182647222360002,-1.6884938232646467,1.4906135199564499,0.18224359599329018,0.28628121303332965,0.09195556487265481,0.7377165303192201,0.779333408954608,-0.2453223614046045,0.006749522557868213,-0.006462041417348752,-0.39327289433209905,14.6160374577,3.5
9,-2.9486582060527975,0.6726208378775188,-0.304605021507982,-0.5432176412025281,-0.9349142816939551,-0.5106507344804596,-0.3301959372578924,-0.08391630246064613,0.13416390821132018,0.9949692978202236,-0.25085676684242925,-0.6456629936367413,-0.40766373887449925,0.29945104584786725,0.007477986101918475,-0.26508297186283114,14.5797268837,3.5
10,-2.071731943404348,-0.8548679599736895,-0.42911354900676285,-1.157654799941225,-1.463799688561746,-1.2793334177421924,-0.3983934631144014,-0.3170376617808453,0.374704944620168,0.3378163940079185,-0.10827215383089463,0.19412919072027113,0.06911063784268737,0.27171544037942374,-0.38952906992254166,0.027819165272671083,14.5634603545,3.5
11,-1.3864001970509152,1.4330723855377565,-0.12164699233326888,0.6839612473871272,0.43605387673889845,0.3692460517720208,0.16400741358837698,0.7278946036804873,-0.2697946447898736,-0.06330909167276068,-0.026235401893910888,-0.1029634310382479,0.03870279651112944,0.048748349260615415,-0.34913162404665954,0.6493199376896195,15.0864447354,3.5
12,-1.5296079296587135,-0.04650040166056011,0.9404372788953046,-1.1666564855002437,0.21330986611205976,0.6463040238162072,0.7988787651635216,-0.06264810608793663,0.19293260951839938,-0.22828337836077026,0.30339435052892505,-0.3682980911135661,0.38366616184291147,-0.5967972472262243,-0.4389027403497596,-0.43943177299054514,14.9974621186,3.5
13,-1.227138110492996,-0.4389381799313057,-0.0684495402978409,-0.8247021596973088,0.6784730483384881,0.05775379694276217,0.6294134915092405,0.5483836283546888,-0.9428401832156352,1.4603841764320427,0.6942625885388841,0.6838623038317668,-0.354227698662449,-0.5708084050755454,0.296573696330259,-0.34663269095062615,14.6278275051,3.5
14,0.8597018723060998,1.4488150029222027,-0.4404131263042436,0.47843603917216776,-1.3112057294946735,0.9227613145865252,0.39785333034793835,0.2164219483225372,-0.12002025195026195,0.09728936671041544,0.05285225900820592,0.0857605272535384,-0.05789378144142347,-0.050663413709446804,-0.1098003082798163,-0.1337157842322911,16.1714280223,3.5
15,0.032451368493399003,-1.2484518216211216,-0.9246009785967424,2.16663931657404,-0.29835422808128287,0.7244285443556072,0.2655579150545436,0.3871616552405876,-0.17866271272832537,-0.2302468070963066,-0.11687958612546637,0.6318715287529014,-0.08455437256095973,-0.055180825018751316,0.5769680094918573,0.24853035028094483,15.8545694379,3.5
16,-1.208966095564904,-0.20057834035120306,0.06150654024262456,-0.15478039306109734,-0.9418771882406396,-0.5413474064247464,0.83602334344302,-0.11359499266784362,-0.5698887421731045,0.5196805585577509,-0.10933873800141827,-0.8931687300222866,-0.27066301882048976,-0.02846461680263462,0.04464670244754126,0.2493494817419297,14.8736103094,3.5
17,-1.3563814475425044,0.11485256016686643,-0.39204216301212996,0.48872696504850666,-0.4811756183006723,0.20623131944555229,-0.3340485316219582,0.6139425526174224,-0.9736493907273295,0.48591485115347965,-0.19051310420567014,0.2657802520885707,-0.3017288439310135,0.025320189597843126,-0.47565727987227996,0.31872029267769897,14.7434740709,3.5
