,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,lamellar_period,interaction_parameter
0,-0.16528150423843718,-0.022512833639063316,-0.12546844750335298,0.21241825114066862,-0.2073452523537778,0.4722227635408505,0.2506493647079418,-0.15034860290374577,-0.7557460510593974,-1.4441557132214233,0.6341728213891928,-0.5097480628001607,0.14884676517131423,0.06786150620940959,0.5297471989736089,0.24348069808779085,15.7726639064,1.0
1,-0.08670626803713506,-1.4692101653553056,-0.03687167340007964,-0.5890503066379221,0.6533913196763588,0.4908453277662754,0.8381186892227463,-0.7647761710722253,0.5678314863229756,-0.10353557824381884,0.288315480114041,-0.22257591893979375,0.17381725511783783,-0.14862330593240838,0.9744215216399067,0.4581196584294883,15.4848670985,1.0
2,0.527452714418176,0.35219670047600066,-0.02468414850909777,-0.11533239748160182,-0.3432872785372597,1.084115234960494,-0.65915496564421,0.1296925608414129,1.4878401203441955,0.2829238137945736,-0.5027586166353575,0.30430082875762304,-0.17055083276993885,-0.3267864775110579,0.2984990820216747,0.20450529051329766,15.5679151246,1.0
3,0.04706775517169103,-2.0440125117025936,0.8979709407231998,-0.2991324069385817,-1.2859017830275192,0.30348744098760855,0.28357791979666896,-1.0756746274233528,0.0457012729131208,-0.1744486973491259,0.40580168573441505,-0.8992787277086133,0.6654300270184454,-0.0018397791564054595,0.2882846149310013,-0.47876658233887565,15.8045951126,1.0
4,-0.2584876300606626,0.3611525003877402,0.4684109741497825,0.8667993425844881,0.3275807921328532,-0.06161155771917461,-0.27059006530611246,0.06016878417352133,-0.06645866105306292,0.07384829971059931,-0.5732604841935656,0.5512455940956554,0.21802614036376491,0.46923138498861705,-0.3972378220539471,-0.4861023828159023,15.8862202218,1.0
5,-2.1845512366276054,-0.9190208424930422,-0.18867506785620833,1.548842169954918,0.2547414566048403,-1.0460789625654343,-0.43982773086741034,0.2710855692599471,0.08698853660284847,-0.5773656268003531,-0.3099442439912244,0.2709534732308513,0.10407624907180305,-0.27447827749893333,0.10084837034773714,0.41867507796793507,15.7608568613,1.0
6,-1.0561898572585087,-0.6926732508838724,-0.6085705414174878,1.166029025367328,-0.2953234352873985,0.32427122500659833,0.46224936345376677,-0.7242225188456157,1.2237283539705395,-0.060500664981078076,0.1286759197685413,0.08409356743169397,0.5001227561655092,-0.25197986929022886,0.7629326028428808,-0.1869642105642702,15.6508989673,1.0
7,-1.5651670423091384,0.728374896969905,-1.1248883610551974,-0.13228888632684413,-0.1350213103402335,0.5865040224862595,-0.41244007414167183,0.9417571299915751,0.5418346104943641,0.21511046075369597,0.25059567175368336,-0.04656329861570612,-1.2197042746169857,0.5504770820233403,0.5675666320850072,0.06299883030493308,15.6387239808,1.0
8,0.9405506761829951,0.12603346853025496,0.5151202317562797,0.3273063906126672,1.0829103098359534,-0.11996634774125357,0.5850140831184281,0.3105027374289348,-0.6568005215208575,-0.0643651585507196,-0.2857389492565833,-0.0759498982835797,0.26496490452678195,0.29908216099649326,0.6068918757849026,-0.3751502431955052,15.8450253602,1.0
9,-0.2172280549498251,1.5395719896602078,-0.6345148424963367,0.592166758557738,1.7572167902103693,-0.33191406030032083,0.4874060694888808,-0.7566261645533962,-1.046393233639487,0.7610897493000218,-0.2922028158115723,0.3093448688723985,-0.3144151371536505,-0.1970073664936421,0.24115973435081092,0.3025594145669199,15.6753968741,1.0
10,0.11016660400983944,1.2465221342944524,-0.9837793915698055,0.18325030522546634,0.4279635204594083,0.7120659828361317,0.24092912065884015,0.2674612317119563,-0.23272903215644175,-0.10502459396775676,1.1001780484327002,1.0833448149003977,-0.3451421011904616,0.6575648875891483,-0.23640080872787772,-0.364159889085314,15.6620523595,1.0
11,-0.8459772270182357,-0.7000316791517809,0.8732880836909985,-0.1421948984615143,-1.073504641875763,0.751646336368466,0.09924813306825007,0.3836754795289693,0.2719600747398209,-0.8441525811184825,0.08525756061598981,0.8370938568488518,0.5824598820110685,-0.06833364961560633,0.10193340819858132,-0.05099447057035236,15.8110806061,1.0
12,-1.0711245432722372,-0.39147131140968267,-1.2351279213028628,-0.425590910153929,-0.3293767933930926,-0.7298328663259833,0.6868110109603721,0.15687516988339895,0.7250320433851576,0.33319023866811887,-0.65091751102008,0.16057299200219236,0.1686909703501409,-0.19846892043109501,0.6585303494120054,-0.11669641769509384,15.8413117949,1.0
