,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,lamellar_period,interaction_parameter
0,0.765146655441514,-1.4333381062792652,-0.8994189820137068,1.2946964009078834,0.1608283746550587,-0.8945540893821927,0.39171028682694004,-0.7487616575479686,0.0166174791807224,0.7933090945668004,0.45103322223882686,0.4828345501352483,0.3740633893486126,0.14401540758810918,-0.12904691050455652,0.052260430478875665,16.0363622556,1.0739430074
1,-2.255565037851759,-1.5627116931826037,-0.9612483480246182,0.9439205126968195,0.10592959474918348,0.21575321969370834,0.12408087254812256,-0.25314341725300593,-0.31736408234315727,0.2539803020187371,0.39167186920794095,0.06039907548823948,-0.009071081213017147,0.5462083556760262,-0.060886194388148435,0.060372753212653736,15.9598354055,2.05010348826
2,1.6657414109496105,-2.1398356316705307,-0.5773722784416959,0.4631408505397819,0.6676753502814925,0.19390847182995147,-1.172712728014625,0.21144697305074844,0.4431984654057043,0.6165082225675576,-0.012839603673831442,0.050109007601407136,0.15609720351053782,-0.0634809608807658,0.2639396100143186,-0.03711982187981094,16.062957635,2.83639556884
3,2.0576068972505257,-1.990463890837449,-0.8498297125661121,0.13951136160625044,0.9531325531958541,-0.0328362410250232,0.15785700236040004,-0.41136817973750067,-0.4984374910836701,0.12808631424310743,0.061466319979059054,0.4712364307504415,0.1049839293569216,0.19434594991519974,-0.2571939715991197,0.11234323949158583,15.9733700495,2.77873958429
4,1.0998888462826142,-1.5987000994253118,-0.18793037533073026,0.7019974105973489,0.38380216821064694,-0.1315549673118768,1.1587306215242348,0.017355706981572513,0.11891329756066905,0.1660792313346074,-0.43049401499556234,-0.4759971742811464,-0.18351158946272986,-0.06843095307802922,0.2076165281727279,-0.12685328551360722,16.0919731948,1.3187154109
5,0.4413690240503931,-2.316803670741055,-1.2343390990393213,-1.0640965062767878,-0.3871856714900077,0.6428524327950417,0.6713723507097444,0.002947242676464091,0.6196119603402416,-0.8704434456090088,0.04811601954763061,0.13141035391874678,0.4026508322853728,-0.10757952432189681,0.3417637942235695,-0.11085514940765147,15.7748995183,2.71554246223
6,3.203599178077482,-1.9575659705685804,-1.2291548293937946,-0.6935065911611155,1.0071655507633899,-1.112938542404381,0.5067090338296211,-0.5379299357674607,-0.20415108649840957,-0.40433951324551903,0.18139906097371336,-0.5501157187860984,0.20775480134012989,0.42071401174648143,-0.13199407050609388,-0.015180110452970122,16.2990444812,0.749019430291
7,0.7618470077750867,-1.509270839084804,0.4154992988568169,-0.3210503228324229,-0.11809289214607502,0.38506077888140716,-0.4250311279527556,-0.08307397951419065,-0.47346965640391064,0.5188054367788439,0.5154933928349228,0.5090109227342076,-0.1434062972014275,-0.22379543054373074,-0.19562198119534985,-0.05232556357651018,16.2387361085,0.507858757569
8,1.488044239401381,0.9078321333833534,1.632069956329144,-0.0900642708899083,0.2442968525978018,0.13682272432380366,-0.5271523512880066,0.14368345008236585,0.6415345043180006,-0.2732302281231286,0.14278144201938736,-0.39881637151977284,0.04447490865441579,0.2045136618163068,0.10488385311960007,-0.018059221040733316,15.576696799,1.0226819274
9,-5.24732102411168,-0.09319319648392607,0.42666355879342716,-0.05907230672390522,-1.4573357610052833,0.7158020522500909,0.8841447852040635,-0.6543774150702664,-0.26311456287146284,-0.0801990083512877,-0.36291378820674514,-0.11618727235287081,0.19289737873252794,-0.037278234471551666,-0.03901358046271148,-0.034942168688615036,15.4595016053,1.91290056036
10,-2.427886923006787,0.4032719208367622,0.5516741104932471,1.1298265128204483,-0.49539500483947385,0.6979812484886446,-0.440840637113459,0.5589124622500689,0.18817786096903394,-0.28033627162768615,-0.05437951206063832,-0.01828529045019132,0.2266970133338288,-0.32277283045092037,-0.04252885469837466,0.070015311938825,15.5598203524,1.28170117368
11,-2.8666447316254424,0.21595026864783964,0.44239422134731676,-0.6421975033261627,-0.14067706944032074,-1.1280399685785298,-0.12673668672166594,0.2842009272343986,-0.2702603293718464,0.7061236747428856,-0.08955894068353105,-0.4653806635611686,0.3502574507603223,0.0974142699695572,0.2258444429387527,-0.027073237193293978,14.9970369478,2.56617480011
12,-3.4548950566207393,0.6505662055106816,-0.48565317147661774,1.086963820430812,0.1904015889435057,0.5965234220711476,0.5981776698274767,-0.011272344144441438,-0.052294853480657016,0.48357787985716555,0.3288064939787238,-0.14793273793284492,-0.45376119597531517,-0.032610990196671893,-0.029202671782591255,-0.06671758120068408,15.2719208512,1.88007433614
13,-2.251232351880636,0.08108777600076636,1.214932693818472,0.6401961611340574,-0.43324337404792557,-0.35530189207164514,-0.0024175049584139077,0.039704049148014064,0.06105272180351209,0.15959939632101777,-0.043174937485809126,-0.002323780924957209,0.3359014547418268,-0.3347193911113095,0.3357406388857199,0.11307456668569878,15.2637235704,2.00706683493
14,-1.0423954963980924,-1.281809415025098,1.3609836381676976,0.540468029327045,-0.7492617261787939,0.020731677857640133,0.25662035004490663,-0.1996328823429469,0.16393201953398454,-0.44009738514687896,0.43862978144318043,0.03987965898847164,0.17694198865670863,-0.0765068651993114,-0.3713719603922902,-0.13223068117508574,15.6256757242,1.77006915134
15,-1.5206390623805424,0.069231786291153,1.107107743457514,0.09307846460005689,0.09904175759518721,0.797809617166557,-0.7532865864617707,0.8643269729222683,-0.4649918829413531,0.4608988831788599,0.7169039281124574,-0.20762106177432235,-0.19178994070261665,0.3908496071500788,0.04533402291686858,-0.11554655100953574,14.7815517073,3.28757854792
16,-4.070955759311784,-0.3289786914206553,0.9151757396605029,0.009354474285853438,-1.2522884800590741,-0.28444372134560103,0.2769590606138333,-0.2852234312293394,-0.4954221945375345,0.3474777168291776,-0.18970607042975368,0.033023772892716144,0.14691698746062384,0.09904989355162686,-0.12681166820520598,-0.08499864289818333,15.1861193079,2.43510513484
17,-2.490085967239608,-0.1085675047042318,0.1690724559224093,0.03398333564569676,0.9365313725850503,-0.23553935924750832,0.2333204703548748,0.4129922849778942,0.22527608152931686,0.006804337106492647,-0.363595860442181,-0.1684269342994314,0.22691506870215883,-0.133398604843723,0.06674166442056749,0.08842853353367906,15.5817706874,1.38592302344
18,-2.765628112018351,-0.6874084184295144,-0.43281194728860867,0.20548195256195806,0.49728057692145267,-0.3263051611114037,0.43555015826986043,0.034281554603759264,-0.17549069273971069,-0.19044786647331335,0.06185123926328445,-0.004702632405690801,0.1352497739797731,0.05021734389882488,-0.06448009584869041,-0.12978367512375244,15.9181364696,0.729093067225
19,-0.5869395168846135,-0.15383561597946885,0.4566611327886796,0.7843712216652323,-0.9536155511579614,-0.551798586731529,-0.16773490510456734,-0.8395666800556235,-0.3739982157693275,0.06835577507700925,-0.03657908614991984,-0.04357275212914189,-0.0001303698439821588,0.4121733582253598,-0.10589626347621924,-0.07251728339907623,15.627591805,1.83337996266
20,-3.8245800836616994,-0.8841028827939644,-0.42723183423091937,0.462328832645934,-0.3643292725323508,0.25650807951689547,-0.8318855630175257,0.4791364037636427,-0.00983722169520996,-0.2257406973508384,-0.2587573387641117,0.1399445916239927,0.2552481104875433,-0.2696115002497519,-0.22468727473703876,-0.030611735171878037,16.0258093061,0.431855258299
21,-0.6338682885259143,-0.32173830636813566,0.4921834408841287,0.2882883191204234,-0.6343170628355661,0.1253546463556682,-0.11531905663944458,-0.313864826385474,-0.7932732077823089,0.08290989837357797,-0.3005781494585874,0.044758320389739155,0.07461951767849237,-0.12072898767414024,-0.14659344717430473,-0.049208173694585244,15.6732549436,1.58412582995
22,-2.0602214757163626,0.22614783967370775,-0.2822451023519934,0.5813429282115667,0.5576252279958908,0.19758626957417585,-0.7988788764614824,0.1197601318666837,0.13837006968111934,-0.27626835767277425,0.011260887442734806,-0.08794329130506627,-0.06624646759420597,0.2903288978570311,-0.16712972308866958,-0.018611483259518904,15.4577144617,1.67651202425
23,0.034019141761816085,-0.7076529862438081,-0.3391909086299599,-0.5322925153647816,-0.6481793760771241,0.5412032500476054,0.30582720219585385,-0.5122168398145094,-0.37563095329458296,0.6156007403326029,-0.0919976493723335,0.14710856011604032,0.19750491853326468,0.13218022114433053,-0.08308987824530671,-0.02394627195146669,15.252253923,2.75511282222
24,0.9248625955429963,-0.9358051778345854,0.6929781366975176,-0.7035812638705985,-0.7811343481601116,0.514895068628685,-0.39941845895162126,-1.3325954335826813,0.2208314023410557,0.14628990757813565,-0.34788569633196287,0.589706391451306,-1.1854886252909749,-0.1771507582445629,0.0836224669414061,0.26604363972781137,16.3085468813,0.0321020941743
25,-1.9403728209978395,-1.2527252506476008,-0.44338080830032556,1.0545546446311338,0.1302790657609971,-0.031104727544367956,-0.72718860817709,-1.674386983769542,-0.3119390545279441,0.6793717532843303,1.1479284391697444,0.09320933655275239,0.5473776055517671,-0.5433521374985057,-0.3485217632810676,0.04653674808018726,15.4468511852,2.53180382754
26,-0.23712709749796845,-0.7117380634599394,-0.07038919914537793,0.8044438255906728,1.4522545734354677,-0.42645383464925357,-0.16456063372284502,-0.9458344220568642,0.9966182254666227,0.36768678250984854,0.2922210977514723,-0.17550162358853383,0.4027435699379079,-0.5110306815749664,-0.1887120743655124,-0.0988490654154056,16.1535549653,0.214652769744
27,3.7933525924179015,-1.944259193471189,-0.6783276190831674,-0.19458052972640452,-0.10555417821940659,0.1606787523080793,-0.09166938664776914,-0.2767454631358763,0.10743808234170986,0.036487501373476755,-0.5599551549335238,0.32019691236854664,-0.558558723537907,-0.38016566819985514,-0.27755611648654405,0.12300851947581448,16.3412058138,1.21225425138
28,3.731497364627824,0.7524981838398006,0.7455371522022917,-0.257542880855269,0.7701695853384662,-0.7595120869816737,-0.19381641938951102,-0.43329304568916865,0.3155883502317787,0.2945752414089869,0.15297604902451903,-0.5649322704956913,0.7683478396915253,-0.46544444931852275,-0.881592236956419,0.2823920591280097,15.6118722027,0.925881038693
29,-1.287859199861429,-1.280607246890004,-0.1216283410878345,-0.2342668488537838,-0.7258237237091586,-0.9660890357396129,0.027455625701714143,-0.08719310563659083,0.22855097266807256,0.013067720862514955,-0.3263722317376822,-0.33362613793022433,-0.6214176047922448,-0.48783886001675747,-0.6450400316399897,0.2015910071181922,15.8629331886,1.52400850603
30,2.495059749610695,-0.797828064944631,-0.10706247088575241,0.6468647607626021,0.33923692924007404,-2.3746590502779554,-0.29481920700431363,0.03476166958064742,-0.795262072118899,-0.5347650326987387,-0.292143314419079,-0.659249709867854,-0.7080176318385326,0.36430101858121505,-0.42297724242619517,-0.013650967195319304,15.6328424394,1.6227454569
31,6.582441023986741,1.0781949328109823,-0.9268076232976887,-0.2694687110168147,0.6057541381438948,0.7593441358395557,-0.989155721329321,-0.981400879512991,-0.34902665977228936,0.40613602118097425,-1.0943147503892887,-0.20038167748051608,0.15556878903891452,-0.3483004917003767,0.2332705298443898,-0.1674850768714575,16.113188444,0.0703134465129
32,-0.8242185452064366,1.822665701496465,-0.2559177418747599,1.2008416605539722,1.0526927506111812,-0.16096357086225968,0.4158073169428234,0.09956951304647212,0.436644563763268,0.16743232873688754,-0.359247707370103,-0.1968055660923331,0.04416379317663009,0.08144604323836012,0.2106710314341286,0.08664382481540761,15.6055552994,0.426921694151
33,-0.25720138919837976,1.7268501832563385,0.8089122919357927,-1.0726182958519257,0.39288638278072135,0.024585579261409956,-0.2883675795322856,-0.5046562011992373,-0.19695060797812,-0.6352326511228187,-0.2952707416095684,-0.4081780371663272,0.3694046136187848,-0.07142729955120045,-0.3368169595528093,-0.03035682064826268,15.3453017543,1.17169399465
34,-3.991192518432591,1.1649367929591166,-0.1478189130894605,-0.35407558985284115,0.14475175404288512,0.679847076555097,0.4492126181651668,0.845217571603388,0.5028172815944414,-0.4062244578927918,0.7092624086080512,-0.13167026086923436,-0.12063084745726865,-0.2105016764186458,-0.12145730245977218,0.1341803916170905,15.618093268,0.211685609735
35,2.831539375553101,1.5424425403793944,0.3803346237140722,1.1164803180298302,-0.3666729238853709,-0.544672034685961,-0.5140465459908846,-0.3544573859250349,-0.5791406634684138,0.2735202782524231,-0.30660810980869846,0.1455357476752891,0.37412812857262345,0.006927913229958415,0.08959242442777562,0.17803924376314137,15.8063738585,0.307045400871
36,-0.23490899422415584,1.4498716523536155,0.8341927792643622,0.872197776715916,-0.08970854446795576,-0.1033191667582346,0.03860329830712317,0.09484823467373026,0.49853570866193786,-0.25300629582796935,0.3325430041792209,0.14113254619765755,0.6024157570668476,0.24397204578569265,0.007204253897596492,0.14506700960413005,14.9569174789,2.39283648966
37,0.1918639811714643,1.294231076040704,0.030059224686238683,-0.9759154013076816,0.9248367617977862,-0.41218743217653,0.05038224307049975,0.5618501507104369,0.08791554822772309,-0.03449714601292074,0.2630046398600423,0.15145277576276156,0.07180899297683757,0.050811519077779754,0.1513021800213591,-0.15923806406039848,15.6259026944,0.188784719485
38,-1.5791808898892288,1.5332326322353944,0.11001020912497723,-1.2739857149528495,0.5356717883756459,0.38037764369123866,0.07063439297275223,0.0183771159287982,-0.17627321476339958,0.11916560227871958,0.5305897057110982,-0.5449566733816663,0.06185786813325808,-0.15771640962985353,-0.21853167242788363,0.10000079674758501,15.4055006672,0.988885103116
39,0.21755918249929584,1.3674887278690455,-0.05454195527864725,0.013484382911668725,-0.18751274023229547,-0.2361056807551711,-1.160520978482507,-0.25777526237828974,0.11912561712457106,0.7349450476278084,-0.039224237926143365,0.0735125076945337,0.13058711308000295,-0.7517108029835714,-0.04459675633841264,0.16559310450603182,15.2034150963,1.71865622251
40,-1.3477823259054833,1.2976632150094345,-1.3805501207712023,-1.280102384298281,0.5137736937448261,-0.028410200062391762,-0.27183191639459436,-0.9625165705138539,0.23144209757162734,-0.8560762048009094,-0.8968423469772867,-0.5767226573330941,-0.08054561767651831,-0.5147759431171403,0.014038090272363845,0.10913987198120666,14.7587171443,3.21970549567
41,-1.120975740875595,1.0863094972465002,-0.1875623761437998,0.16763910775724664,0.4187855248558545,-1.0632880979939106,0.8109547805910801,0.4365035843428767,-1.0538444257591686,-1.1382365644645949,-0.41196869701622674,-0.008408409253694309,-0.2297937098992756,0.589032318220854,0.5892384773960655,-0.06361829663704051,14.686043206,3.41644749335
42,-0.6439204298864342,0.9130123455884483,-0.2875368402027542,-0.3062810336930453,-1.3628932661014284,-1.048943206825279,0.4328468317278002,-0.023540368057693984,0.677961484165396,0.19017927524975467,0.29600471299083486,-0.10545557371678005,-0.40438988486808214,0.43299335699122693,-0.11527367396107793,0.022211461756239424,15.2484052104,2.08994428611
43,-3.0145592418381546,0.4733879206161779,1.0657696992728631,0.7434369203285742,1.6546614722396455,-0.3308772968061408,1.965949675606346,0.781384996974455,-0.2321908604100598,0.4558964778264099,-0.234712828479192,-0.1461827130151696,-0.3690631594046495,-0.12976630569977377,0.39286112220206665,0.12235819487436067,15.6096728799,0.914364843508
44,-0.3752437168037764,1.334952611690057,-0.9693115761995091,-0.6031455588819531,-0.748771036582642,0.2781311152478047,0.8568382434903018,0.12374982718597155,0.9580765408354802,0.2849807763735214,-0.027867098956951716,-0.18738533127857168,-0.42012020242130543,0.07802648652826003,0.27898953219248057,0.21476697310423348,15.7059388364,0.0375192041264
45,-1.7320678599892705,0.92764826527809,-0.8729414936101841,-0.5187984565779686,-0.29092989146347964,0.6723190306941782,0.21704933840507967,-0.08931509674110019,0.4786047255672454,0.2718597619485143,-0.01631105429000072,-0.27322232295691623,-0.9267332856866983,0.4758622991862329,0.20948270340593086,0.16115806026358195,14.800269646,3.03728953027
46,-1.449464631078414,-0.9608846976867595,-1.0789089902825468,-0.49708058277995015,-1.2895441397403098,-0.7070954296545192,-0.7204301002643798,0.886273474432691,-0.43759902740052364,0.5009691135627339,0.016728781309105524,-0.22062572900779973,-0.19943498398640588,0.3322831548891158,-0.501229383797284,0.03667224095805028,16.128103396,0.0882279920636
47,1.9297649100068806,0.7723400939712521,1.194139005237949,-0.6962689784201364,-0.4275300770480118,-0.8657919292765799,-1.372698046125191,1.3066262763148246,0.2298910903157182,0.3874417904104986,-0.43695375602005004,-0.14252359682708704,-0.5538443041433808,-0.16791814567783864,0.10395567231925665,0.05885357773988745,15.5561415623,0.827093009446
48,5.339529382877425,-1.6441937121627126,0.5533585783816752,1.6433978428033758,-0.2505232109960823,1.0351105810433607,-1.11582463867636,-0.8838602481886395,0.10667800587040614,-0.58607374534036,0.38483615535347926,0.3503547869230063,0.11359202223523245,-0.007789588595054267,0.29992912650941045,-0.04487089105968297,16.6561580518,1.02502291779
49,5.2614484963929415,-1.774346210548987,0.4485884905050775,-0.40274514112620674,0.39385868509074545,0.3513641497371844,0.5547732760134246,0.47591271937123564,-0.1382471218219343,0.40212310893014025,-0.45172247443044405,-0.1640297698571991,0.3995573652250057,0.043274382115724666,0.287093215640696,0.17716360796485364,16.5237231374,0.664317375963
50,1.6118688407764745,-1.2120011449965802,-0.19417457827978732,-0.7567458483576703,-0.2372730531354065,0.8670191678954113,0.11836344172060699,-0.45345295454248347,-0.14896432733295406,0.632047313358064,0.1483101464992134,-0.4105422272634397,-0.07493076866481546,-0.11663845326551323,-0.48173789535627,0.12201037165325919,15.7163121809,2.48753791546
