,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,lamellar_period,interaction_parameter
0,-2.919468338245241,0.16926076018258993,-1.5030641907065254,-0.6398970685664543,0.6817234080050641,-1.3376004374425734,-0.3617610746558301,0.023146224748024306,0.4548167827596889,0.6689033867639282,-0.6681883432841269,-0.2923841911528108,0.6287848900772526,0.04831294348562253,-0.05643096428242075,0.020375975118749192,15.7726639064,1.0
1,-2.430877101379234,-0.9843563609254986,-0.8037031428746468,-0.12022504098236891,-0.7237191474718351,0.10356894202836532,0.9649011690533774,-0.045987645674671215,0.41996271566841026,-0.34063936422384916,-0.17639421314022113,-0.05060545812910485,0.272421538669915,-0.3825560163914574,-0.853792724974329,-0.1227035355030167,15.4848670985,1.0
2,0.649497896493173,-1.224736643184653,-0.08586646002210822,-0.31501370535983175,0.1277680589603845,-0.6685118717489686,0.2810155401232261,-0.394979840556385,0.15207553726097234,-0.17862421681606366,0.5192511119198202,0.005836067775912119,-0.12293551241738315,-0.6150565528645733,-0.09564341605724053,-0.19328265916394097,15.5679151246,1.0
3,-0.14829269413714583,-0.6178710936140015,-0.39924763323761314,-1.4901104554002007,-0.6553219953649949,0.4361668985664265,-0.24853027152857785,0.1226872590636523,0.027409171440746085,-0.165960856838178,0.7203129707101125,0.4045497079051209,0.049583530751810254,0.2660421805939622,0.9183293917311292,-0.1266846622179649,15.8045951126,1.0
4,-1.0594280023267006,-0.04495319062367856,0.8030667938324826,-1.2865924119867156,-0.5284862468844728,-0.10889751287120095,0.3138768067187446,0.7461571546118646,-0.6206371568171489,-0.14002244318612858,0.24347588811337068,-0.36490242474653917,-0.2563848528014145,-0.08264581421252286,0.31730474339840076,0.011263311893845614,15.8862202218,1.0
5,-11.038612042682907,0.4504562997086084,-0.3478235786848798,0.4548390786422176,-0.006043822718299471,-0.8836044331140167,-0.8082991873538045,0.3351026172189488,0.14934898482440198,0.19546396454849888,-0.5030322409376029,0.18900261021000148,0.08936265127002423,0.5812496135267123,-0.13126260539242776,-0.04528316461204499,15.7608568613,1.0
6,-5.706538247684447,0.5409808072191344,0.16565928010456915,-0.02797922893996199,-0.47585634231739765,-0.019585163382033054,-0.11826867359837669,-0.4519611317269995,-0.09943034067392996,-0.7149034050766226,1.221559682016927,0.28686800943502544,-0.11203986733069665,-0.4011362664474647,-0.6355246289143716,-0.06345297842929862,15.6508989673,1.0
7,-1.5722416420681202,0.25047500265002665,0.10751726391654114,1.1283344550809775,0.6902312457208749,-0.52361002780535,0.07289361258792204,-1.4169717412900498,-0.8160443121585297,-0.6735744118078394,-0.4726301310621459,0.20556419006750268,-0.28388491155570583,-0.6316130801015812,-0.399227092024739,-0.05944373102740002,15.6387239808,1.0
8,-4.518530595849294,0.49574594104298914,1.0991372919380553,-0.6416195064197155,-0.22941802653508941,0.059498583591079436,-0.10408603689015544,0.6224475620598697,-0.7423060225428827,-0.21501826387342543,-0.3137150837037227,-0.04189377668318958,-0.44477122472876063,0.21640610698318619,-0.02458557859027007,-0.04039317958272901,15.8450253602,1.0
9,-3.703491634896609,0.7589946155929365,0.008700427544339152,0.35385784138315085,-0.41462115804239197,-0.3461257175276941,0.2626819159912795,1.2748966186608188,-0.40067000755427246,-0.05956180788824324,-1.1385241131473673,0.15495683038089691,0.4038380018999832,-0.4442158600492832,-0.06695988553741702,-0.15780327458338672,15.6753968741,1.0
10,-0.13551110442786832,0.3951374079617275,-0.8557818909066041,0.13003872373382452,0.7851605853932213,0.3405053961623045,-0.08756843130245659,-0.7020476863373332,-1.2484443244362435,-0.24133581631500733,0.15033836797118094,-0.2532204086151548,0.7663195763407223,0.10104092238757893,-0.28727598714807434,-0.11305042218671509,15.6620523595,1.0
11,-4.068629286314066,0.13470817789838202,-1.2250933134707,-0.5415782406072794,0.13735005047628496,-0.08448761752691063,-0.5618653900830839,-0.8868450938887478,-0.1449370006039316,0.49277316659667075,1.0482166433603464,0.06924335559921119,0.26572083287050635,0.5181769874088887,-0.12243679829384627,0.0354186324580945,15.8110806061,1.0
12,-2.230956477188392,1.070569901746008,0.3679630902464404,0.9899336318107588,-0.812026083599765,0.2845416506344621,0.5831505051097554,-0.6535626536823828,-0.22135422076537073,-0.058304357601787184,0.19450175840697384,0.2963247931648091,-0.20776956162953475,-0.3954523892212465,0.00013689693901330498,-0.009723559433695347,15.8413117949,1.0
13,-3.604055237487962,-1.6038566759201087,-0.7803348340990567,-0.18254656379047088,-0.426209667939985,-0.5025631500960324,1.0278146166058535,-0.5299886259968156,-0.19499718930839796,0.030772477587526978,-0.32007034071300255,-0.5277883427090051,-0.2837178197976028,0.8394190733602336,0.39352336655250497,0.12707444846636629,15.4895801098,1.0
14,-0.9417138732875602,-1.2893957331161239,0.08447255430471964,-0.11641823411121645,0.9009663655478274,0.5548063071750075,-1.1356424679044637,-0.7536926492694203,-0.6854897214445368,0.11133824188931192,0.981753523984608,0.17249601854400012,-0.12317620942129326,0.13868440127828852,-0.15026479511990046,-0.1589775781800644,15.5681802968,1.0
15,-4.256699778177582,-1.1511412984262712,-1.0206705014822348,-0.07235415765882221,0.8683683152109448,-0.1856790509731093,-0.3806414230951024,0.12734341442237945,-0.608643054394553,0.49722612518046627,-1.1595488796081599,-0.21719853144096143,0.1601122508551228,0.5680811536627783,-0.07963838888934205,-0.01894369650315206,15.4851609138,1.0
16,-1.5975047582593367,0.22029562705522615,0.6630543912012883,-0.05171638073475971,-1.094681432079097,0.44082207294623565,0.1617995372008519,0.31831180837687273,-0.034320551652333796,0.5193154732795925,0.33356931699525627,0.25872523720931107,0.4706309727097806,-0.5006987890505779,-0.20550343583123168,0.006989100821084272,15.723951118,1.0
17,-0.8910078658515094,0.3164801572033511,0.9103985489410319,-0.3149883905939152,0.5914126774271312,-0.5238565583761561,0.8660242280043602,-0.151168059790821,-1.0235002338012704,0.29962231403582124,-0.835520078475725,-0.1843010686484428,0.11378426127037669,-0.0130279703558664,-0.49860280944993035,0.03920047297019463,15.9327932993,1.0
18,-4.986014131339713,0.23037338556707102,0.1612558507192531,1.0729552690601358,-0.13334025452909898,0.3164014752770071,-0.6376597884278618,0.06572454382154447,-0.9010738385041807,0.009963865750341444,0.037478317889309935,0.873110826626503,-0.233932065873237,-0.3185512704486844,0.5057033458556338,0.12438104436061255,15.667409647,1.0
